ECM File Output,,,,,
Filename (includes date): 2025-09-08-15-31-den13a-175.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: redo for x axis, 6 breaks!!!!!,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 5,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 34.887792968749984,,,,,
Y Right: 102.02862499999995,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 19.3265625,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 19.3265625,,,,,
X max Position (raw - not laser corrected): 922.0812500000001,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
74.888,40.0,0.0,3.18598e-08,--,na
74.888,40.25,0.0,3.18516e-08,--,na
74.888,40.5,0.0,3.276165e-08,--,na
74.888,40.75,0.0,3.278935e-08,--,na
74.888,41.0,0.0,3.16787e-08,--,na
74.888,41.25,0.0,3.258205e-08,--,na
74.888,41.5,0.0,3.216395e-08,--,na
74.888,41.75,0.0,3.31901e-08,--,na
74.888,42.0,0.0,3.04869e-08,--,na
74.888,42.25,0.0,3.142215e-08,--,na
74.888,42.5,0.0,2.78938e-08,--,na
74.888,42.75,0.0,3.102405e-08,--,na
74.888,43.0,0.0,3.06192e-08,--,na
74.888,43.25,0.0,3.1367700000000004e-08,--,na
74.888,43.5,0.0,3.17772e-08,--,na
74.888,43.75,0.0,3.0771350000000004e-08,--,na
74.888,44.0,0.0,2.990275e-08,--,na
74.888,44.25,0.0,3.00315e-08,--,na
74.888,44.5,0.0,3.0095e-08,--,na
74.888,44.75,0.0,3.00776e-08,--,na
74.888,45.0,0.0,3.053855e-08,--,na
74.888,45.25,0.0,2.9906e-08,--,na
74.888,45.5,0.0,2.70215e-08,--,na
74.888,45.75,0.0,2.9225800000000002e-08,--,na
74.888,46.0,0.0,2.8272999999999998e-08,--,na
74.888,46.25,0.0,2.931255e-08,--,na
74.888,46.5,0.0,3.17102e-08,--,na
74.888,46.75,0.0,3.08721e-08,--,na
74.888,47.0,0.0,2.906355e-08,--,na
74.888,47.25,0.0,2.8273249999999998e-08,--,na
74.888,47.5,0.0,3.07885e-08,--,na
74.888,47.75,0.0,3.0129949999999996e-08,--,na
74.888,48.0,0.0,2.9155550000000002e-08,--,na
74.888,48.25,0.0,3.09957e-08,--,na
74.888,48.5,0.0,2.814025e-08,--,na
74.888,48.75,0.0,2.94745e-08,--,na
74.888,49.0,0.0,2.8895549999999998e-08,--,na
74.888,49.25,0.0,3.05996e-08,--,na
74.888,49.5,0.0,2.95042e-08,--,na
74.888,49.75,0.0,2.8605950000000002e-08,--,na
74.888,50.0,0.0,2.81749e-08,--,na
74.888,50.25,0.0,2.96306e-08,--,na
74.888,50.5,0.0,2.8680750000000004e-08,--,na
74.888,50.75,0.0,2.99138e-08,--,na
74.888,51.0,0.0,3.09332e-08,--,na
74.888,51.25,0.0,2.9121300000000003e-08,--,na
74.888,51.5,0.0,2.94515e-08,--,na
74.888,51.75,0.0,3.1202150000000005e-08,--,na
74.888,52.0,0.0,2.883575e-08,--,na
74.888,52.25,0.0,3.00398e-08,--,na
74.888,52.5,0.0,2.8797149999999998e-08,--,na
74.888,52.75,0.0,2.947255e-08,--,na
74.888,53.0,0.0,2.97192e-08,--,na
74.888,53.25,0.0,2.82373e-08,--,na
74.888,53.5,0.0,2.64016e-08,--,na
74.888,53.75,0.0,2.97474e-08,--,na
74.888,54.0,0.0,2.69629e-08,--,na
74.888,54.25,0.0,2.6822e-08,--,na
74.888,54.5,0.0,2.8962800000000002e-08,--,na
74.888,54.75,0.0,2.8132e-08,--,na
74.888,55.0,0.0,2.9686800000000002e-08,--,na
74.888,55.25,0.0,2.80546e-08,--,na
74.888,55.5,0.0,2.93708e-08,--,na
74.888,55.75,0.0,3.05416e-08,--,na
74.888,56.0,0.0,2.84748e-08,--,na
74.888,56.25,0.0,2.81356e-08,--,na
74.888,56.5,0.0,3.17108e-08,--,na
74.888,56.75,0.0,3.004945e-08,--,na
74.888,57.0,0.0,2.9392949999999998e-08,--,na
74.888,57.25,0.0,2.83712e-08,--,na
74.888,57.5,0.0,2.875605e-08,--,na
74.888,57.75,0.0,2.8520100000000002e-08,--,na
74.888,58.0,0.0,2.85747e-08,--,na
74.888,58.25,0.0,2.87811e-08,--,na
74.888,58.5,0.0,2.9738799999999998e-08,--,na
74.888,58.75,0.0,2.94305e-08,--,na
74.888,59.0,0.0,2.8484550000000002e-08,--,na
74.888,59.25,0.0,2.94965e-08,--,na
74.888,59.5,0.0,2.91566e-08,--,na
74.888,59.75,0.0,2.995825e-08,--,na
74.888,60.0,0.0,3.05421e-08,--,na
74.888,60.25,0.0,3.14346e-08,--,na
74.888,60.5,0.0,3.089195e-08,--,na
74.888,60.75,0.0,3.01374e-08,--,na
74.888,61.0,0.0,3.0728900000000005e-08,--,na
74.888,61.25,0.0,3.02903e-08,--,na
74.888,61.5,0.0,3.1596e-08,--,na
74.888,61.75,0.0,3.081265e-08,--,na
74.888,62.0,0.0,3.0787349999999995e-08,--,na
74.888,62.25,0.0,3.17931e-08,--,na
74.888,62.5,0.0,3.022845e-08,--,na
74.888,62.75,0.0,3.118365e-08,--,na
74.888,63.0,0.0,3.13819e-08,--,na
74.888,63.25,0.0,2.98263e-08,--,na
74.888,63.5,0.0,3.210445e-08,--,na
74.888,63.75,0.0,3.190675e-08,--,na
74.888,64.0,0.0,3.0869400000000005e-08,--,na
74.888,64.25,0.0,3.1707e-08,--,na
74.888,64.5,0.0,3.154835e-08,--,na
74.888,64.75,0.0,3.4571549999999996e-08,--,na
74.888,65.0,0.0,3.2006249999999996e-08,--,na
74.888,65.25,0.0,3.09136e-08,--,na
74.888,65.5,0.0,3.24501e-08,--,na
74.888,65.75,0.0,3.35832e-08,--,na
74.888,66.0,0.0,3.290935e-08,--,na
74.888,66.25,0.0,3.3767e-08,--,na
74.888,66.5,0.0,3.31669e-08,--,na
74.888,66.75,0.0,3.399535e-08,--,na
74.888,67.0,0.0,3.3927250000000004e-08,--,na
74.888,67.25,0.0,3.49936e-08,--,na
74.888,67.5,0.0,3.407165e-08,--,na
74.888,67.75,0.0,3.62084e-08,--,na
74.888,68.0,0.0,3.504535e-08,--,na
74.888,68.25,0.0,3.51136e-08,--,na
74.888,68.5,0.0,3.38754e-08,--,na
74.888,68.75,0.0,3.6648950000000003e-08,--,na
74.888,69.0,0.0,3.833955e-08,--,na
74.888,69.25,0.0,3.52405e-08,--,na
74.888,69.5,0.0,3.689755e-08,--,na
74.888,69.75,0.0,3.7781899999999995e-08,--,na
74.888,70.0,0.0,3.77315e-08,--,na
74.888,70.25,0.0,3.814615e-08,--,na
74.888,70.5,0.0,3.8973300000000004e-08,--,na
74.888,70.75,0.0,3.95304e-08,--,na
74.888,71.0,0.0,3.917555e-08,--,na
74.888,71.25,0.0,4.05921e-08,--,na
74.888,71.5,0.0,4.1203e-08,--,na
74.888,71.75,0.0,4.063275e-08,--,na
74.888,72.0,0.0,4.02745e-08,--,na
74.888,72.25,0.0,4.11937e-08,--,na
74.888,72.5,0.0,4.122595e-08,--,na
74.888,72.75,0.0,4.31558e-08,--,na
74.888,73.0,0.0,4.132955e-08,--,na
74.888,73.25,0.0,4.4266e-08,--,na
74.888,73.5,0.0,4.3611799999999996e-08,--,na
74.888,73.75,0.0,4.22694e-08,--,na
74.888,74.0,0.0,4.345e-08,--,na
74.888,74.25,0.0,4.35078e-08,--,na
74.888,74.5,0.0,4.455435e-08,--,na
74.888,74.75,0.0,4.38856e-08,--,na
74.888,75.0,0.0,4.349715e-08,--,na
74.888,75.25,0.0,4.37289e-08,--,na
74.888,75.5,0.0,4.2776750000000006e-08,--,na
74.888,75.75,0.0,4.3645000000000005e-08,--,na
74.888,76.0,0.0,4.32007e-08,--,na
74.888,76.25,0.0,4.492795e-08,--,na
74.888,76.5,0.0,4.4926650000000003e-08,--,na
74.888,76.75,0.0,4.32179e-08,--,na
74.888,77.0,0.0,4.3579750000000003e-08,--,na
74.888,77.25,0.0,4.40698e-08,--,na
74.888,77.5,0.0,4.52219e-08,--,na
74.888,77.75,0.0,4.340785e-08,--,na
74.888,78.0,0.0,4.36506e-08,--,na
74.888,78.25,0.0,4.4838050000000004e-08,--,na
74.888,78.5,0.0,4.3110700000000005e-08,--,na
74.888,78.75,0.0,4.44877e-08,--,na
74.888,79.0,0.0,4.41684e-08,--,na
74.888,79.25,0.0,4.38194e-08,--,na
74.888,79.5,0.0,4.40868e-08,--,na
74.888,79.75,0.0,4.37744e-08,--,na
74.888,80.0,0.0,4.35887e-08,--,na
74.888,80.25,0.0,4.416045e-08,--,na
74.888,80.5,0.0,4.23718e-08,--,na
74.888,80.75,0.0,4.305225e-08,--,na
74.888,81.0,0.0,4.35204e-08,--,na
74.888,81.25,0.0,4.365945e-08,--,na
74.888,81.5,0.0,4.3143850000000004e-08,--,na
74.888,81.75,0.0,4.25856e-08,--,na
74.888,82.0,0.0,4.436675e-08,--,na
74.888,82.25,0.0,4.24506e-08,--,na
74.888,82.5,0.0,4.293595e-08,--,na
74.888,82.75,0.0,4.27282e-08,--,na
74.888,83.0,0.0,4.21919e-08,--,na
74.888,83.25,0.0,4.3901599999999997e-08,--,na
74.888,83.5,0.0,4.266385e-08,--,na
74.888,83.75,0.0,4.4388e-08,--,na
74.888,84.0,0.0,4.30131e-08,--,na
74.888,84.25,0.0,4.34085e-08,--,na
74.888,84.5,0.0,4.331005e-08,--,na
74.888,84.75,0.0,4.31336e-08,--,na
74.888,85.0,0.0,4.09562e-08,--,na
74.888,85.25,0.0,4.273255e-08,--,na
74.888,85.5,0.0,4.3172e-08,--,na
74.888,85.75,0.0,4.33138e-08,--,na
74.888,86.0,0.0,4.22161e-08,--,na
74.888,86.25,0.0,4.368705e-08,--,na
74.888,86.5,0.0,4.351505e-08,--,na
74.888,86.75,0.0,4.35415e-08,--,na
74.888,87.0,0.0,4.40667e-08,--,na
74.888,87.25,0.0,4.387375e-08,--,na
74.888,87.5,0.0,4.3625050000000005e-08,--,na
74.888,87.75,0.0,4.39043e-08,--,na
74.888,88.0,0.0,4.3900650000000005e-08,--,na
74.888,88.25,0.0,4.456485e-08,--,na
74.888,88.5,0.0,4.43734e-08,--,na
74.888,88.75,0.0,4.4313999999999996e-08,--,na
74.888,89.0,0.0,4.47601e-08,--,na
74.888,89.25,0.0,4.524545e-08,--,na
74.888,89.5,0.0,4.53788e-08,--,na
74.888,89.75,0.0,4.50872e-08,--,na
74.888,90.0,0.0,4.52362e-08,--,na
74.888,90.25,0.0,4.429975e-08,--,na
74.888,90.5,0.0,4.57165e-08,--,na
74.888,90.75,0.0,4.36147e-08,--,na
74.888,91.0,0.0,4.489445e-08,--,na
74.888,91.25,0.0,4.47409e-08,--,na
74.888,91.5,0.0,4.4441649999999996e-08,--,na
74.888,91.75,0.0,4.43305e-08,--,na
74.888,92.0,0.0,4.3904550000000004e-08,--,na
74.888,92.25,0.0,4.3935949999999994e-08,--,na
74.888,92.5,0.0,4.44565e-08,--,na
74.888,92.75,0.0,4.47054e-08,--,na
74.888,93.0,0.0,4.43891e-08,--,na
74.888,93.25,0.0,4.42067e-08,--,na
74.888,93.5,0.0,4.28426e-08,--,na
74.888,93.75,0.0,4.30182e-08,--,na
74.888,94.0,0.0,4.19408e-08,--,na
74.888,94.25,0.0,4.251015e-08,--,na
74.888,94.5,0.0,4.19489e-08,--,na
74.888,94.75,0.0,4.34246e-08,--,na
74.888,95.0,0.0,4.2606099999999997e-08,--,na
74.888,95.25,0.0,4.1918e-08,--,na
74.888,95.5,0.0,4.08206e-08,--,na
74.888,95.75,0.0,4.0927299999999996e-08,--,na
74.888,96.0,0.0,4.04136e-08,--,na
74.888,96.25,0.0,3.954945e-08,--,na
74.888,96.5,0.0,3.984895e-08,--,na
74.888,96.75,0.0,3.72553e-08,--,na
74.888,97.0,0.0,3.888885e-08,--,na
74.888,97.25,0.0,3.959825e-08,--,na
74.888,97.5,0.0,3.751285e-08,--,na
74.888,97.75,0.0,3.79034e-08,--,na
74.888,98.0,0.0,3.79788e-08,--,na
74.888,98.25,0.0,3.78238e-08,--,na
74.888,98.5,0.0,3.76443e-08,--,na
74.888,98.75,0.0,3.80925e-08,--,na
74.888,99.0,0.0,3.8801099999999997e-08,--,na
74.888,99.25,0.0,3.69737e-08,--,na
74.888,99.5,0.0,3.6363799999999996e-08,--,na
74.888,99.75,0.0,3.63033e-08,--,na
74.888,100.0,0.0,3.61102e-08,--,na
74.888,100.25,0.0,3.55391e-08,--,na
74.888,100.5,0.0,3.42352e-08,--,na
74.888,100.75,0.0,3.52242e-08,--,na
74.888,101.0,0.0,3.5532150000000005e-08,--,na
74.888,101.25,0.0,3.61052e-08,--,na
74.888,101.5,0.0,3.64786e-08,--,na
74.888,101.75,0.0,3.63226e-08,--,na
74.888,102.0,0.0,3.620535e-08,--,na
74.888,102.25,0.0,3.6300749999999995e-08,--,na
74.888,102.5,0.0,3.6788950000000003e-08,--,na
74.888,102.75,0.0,3.72217e-08,--,na
74.888,103.0,0.0,3.6669e-08,--,na
74.888,103.25,0.0,3.701545e-08,--,na
74.888,103.5,0.0,3.69572e-08,--,na
74.888,103.75,0.0,3.73866e-08,--,na
74.888,104.0,0.0,3.8132100000000006e-08,--,na
74.888,104.25,0.0,3.802615e-08,--,na
74.888,104.5,0.0,3.913185e-08,--,na
74.888,104.75,0.0,3.78603e-08,--,na
74.888,105.0,0.0,3.93404e-08,--,na
74.888,105.25,0.0,3.97179e-08,--,na
74.888,105.5,0.0,4.102745e-08,--,na
74.888,105.75,0.0,4.23523e-08,--,na
74.888,106.0,0.0,4.15532e-08,--,na
74.888,106.25,0.0,4.1874999999999996e-08,--,na
74.888,106.5,0.0,4.29341e-08,--,na
74.888,106.75,0.0,4.329965e-08,--,na
74.888,107.0,0.0,4.355645e-08,--,na
74.888,107.25,0.0,4.535195e-08,--,na
74.888,107.5,0.0,4.72478e-08,--,na
74.888,107.75,0.0,4.69235e-08,--,na
74.888,108.0,0.0,4.95952e-08,--,na
74.888,108.25,0.0,4.9377700000000004e-08,--,na
74.888,108.5,0.0,4.83685e-08,--,na
74.888,108.75,0.0,4.98456e-08,--,na
74.888,109.0,0.0,5.0747e-08,--,na
74.888,109.25,0.0,5.2326e-08,--,na
74.888,109.5,0.0,5.28175e-08,--,na
74.888,109.75,0.0,5.26633e-08,--,na
74.888,110.0,0.0,5.50266e-08,--,na
74.888,110.25,0.0,5.514265e-08,--,na
74.888,110.5,0.0,5.61225e-08,--,na
74.888,110.75,0.0,5.734645e-08,--,na
74.888,111.0,0.0,5.79925e-08,--,na
74.888,111.25,0.0,5.7551e-08,--,na
74.888,111.5,0.0,5.8838e-08,--,na
74.888,111.75,0.0,5.970765e-08,--,na
74.888,112.0,1.0,5.9392649999999995e-08,--,na
74.888,112.25,1.0,6.11319e-08,--,na
74.888,112.5,1.0,6.3361e-08,--,na
74.888,112.75,1.0,6.16015e-08,--,na
74.888,113.0,1.0,6.182695e-08,--,na
74.888,113.25,1.0,6.31306e-08,--,na
74.888,113.5,1.0,6.35201e-08,--,na
74.888,113.75,1.0,6.392115e-08,--,na
74.888,114.0,1.0,6.373615e-08,--,na
74.888,114.25,1.0,6.49578e-08,--,na
74.888,114.5,1.0,6.115635e-08,--,na
74.888,114.75,1.0,6.42353e-08,--,na
74.888,115.0,1.0,6.407504999999999e-08,--,na
74.888,115.25,1.0,6.386365e-08,--,na
74.888,115.5,1.0,6.33051e-08,--,na
74.888,115.75,1.0,6.324275e-08,--,na
74.888,116.0,1.0,6.323465e-08,--,na
74.888,116.25,1.0,6.312265e-08,--,na
74.888,116.5,1.0,6.29439e-08,--,na
74.888,116.75,1.0,6.188385000000001e-08,--,na
74.888,117.0,1.0,6.169625e-08,--,na
74.888,117.25,1.0,6.14569e-08,--,na
74.888,117.5,1.0,6.1157e-08,--,na
74.888,117.75,1.0,5.955825e-08,--,na
74.888,118.0,1.0,5.87176e-08,--,na
74.888,118.25,1.0,5.8157e-08,--,na
74.888,118.5,1.0,5.71139e-08,--,na
74.888,118.75,1.0,5.77828e-08,--,na
74.888,119.0,1.0,5.64522e-08,--,na
74.888,119.25,1.0,5.61704e-08,--,na
74.888,119.5,1.0,5.5068e-08,--,na
74.888,119.75,1.0,5.487505e-08,--,na
74.888,120.0,1.0,5.481475e-08,--,na
74.888,120.25,1.0,5.38775e-08,--,na
74.888,120.5,1.0,5.2508499999999997e-08,--,na
74.888,120.75,1.0,4.9475100000000003e-08,--,na
74.888,121.0,1.0,4.67295e-08,--,na
74.888,121.25,1.0,4.617175e-08,--,na
74.888,121.5,1.0,4.02784e-08,--,na
74.888,121.75,1.0,3.75732e-08,--,na
74.888,122.0,1.0,3.511505e-08,--,na
74.888,122.25,1.0,3.019585e-08,--,na
74.888,122.5,1.0,2.91853e-08,--,na
74.888,122.75,1.0,2.694725e-08,--,na
74.888,123.0,1.0,2.569105e-08,--,na
74.888,123.25,1.0,2.427865e-08,--,na
74.888,123.5,1.0,2.39333e-08,--,na
74.888,123.75,1.0,2.4249799999999998e-08,--,na
74.888,124.0,1.0,2.45072e-08,--,na
74.888,124.25,1.0,2.2826049999999998e-08,--,na
74.888,124.5,1.0,2.41221e-08,--,na
74.888,124.75,1.0,2.45486e-08,--,na
74.888,125.0,1.0,2.420475e-08,--,na
74.888,125.25,1.0,2.42297e-08,--,na
74.888,125.5,1.0,2.5303e-08,--,na
74.888,125.75,1.0,2.579955e-08,--,na
74.888,126.0,1.0,2.5360149999999998e-08,--,na
74.888,126.25,1.0,2.71691e-08,--,na
74.888,126.5,1.0,2.8006e-08,--,na
74.888,126.75,1.0,2.93714e-08,--,na
74.888,127.0,1.0,2.860655e-08,--,na
74.888,127.25,1.0,3.06404e-08,--,na
74.888,127.5,1.0,3.139885e-08,--,na
74.888,127.75,1.0,3.31065e-08,--,na
74.888,128.0,1.0,3.192635e-08,--,na
74.888,128.25,1.0,3.40775e-08,--,na
74.888,128.5,1.0,3.60316e-08,--,na
74.888,128.75,1.0,3.564875e-08,--,na
74.888,129.0,1.0,3.603135e-08,--,na
74.888,129.25,1.0,3.54548e-08,--,na
74.888,129.5,1.0,3.67994e-08,--,na
74.888,129.75,1.0,3.625665e-08,--,na
74.888,130.0,1.0,3.727035e-08,--,na
74.888,130.25,0.0,3.69698e-08,--,na
74.888,130.5,0.0,3.77701e-08,--,na
74.888,130.75,0.0,3.802725e-08,--,na
74.888,131.0,0.0,3.83196e-08,--,na
74.888,131.25,0.0,3.88586e-08,--,na
74.888,131.5,0.0,3.829475e-08,--,na
74.888,131.75,0.0,3.8372649999999997e-08,--,na
74.888,132.0,0.0,3.896125e-08,--,na
74.888,132.25,0.0,3.91297e-08,--,na
74.888,132.5,0.0,3.787215e-08,--,na
74.888,132.75,0.0,3.99097e-08,--,na
74.888,133.0,0.0,3.912055e-08,--,na
74.888,133.25,0.0,3.94746e-08,--,na
74.888,133.5,0.0,3.9111e-08,--,na
74.888,133.75,0.0,3.92306e-08,--,na
74.888,134.0,0.0,3.97697e-08,--,na
74.888,134.25,0.0,3.99052e-08,--,na
74.888,134.5,0.0,3.954485e-08,--,na
74.888,134.75,0.0,3.9564750000000004e-08,--,na
74.888,135.0,0.0,4.1093699999999994e-08,--,na
74.888,135.25,0.0,3.97204e-08,--,na
74.888,135.5,0.0,4.11119e-08,--,na
74.888,135.75,0.0,4.0277e-08,--,na
74.888,136.0,0.0,4.06918e-08,--,na
74.888,136.25,0.0,3.95914e-08,--,na
74.888,136.5,0.0,4.053495e-08,--,na
74.888,136.75,0.0,3.9113749999999995e-08,--,na
74.888,137.0,0.0,3.9697e-08,--,na
74.888,137.25,0.0,4.05782e-08,--,na
74.888,137.5,0.0,4.00274e-08,--,na
74.888,137.75,0.0,4.00941e-08,--,na
74.888,138.0,0.0,3.93941e-08,--,na
74.888,138.25,0.0,4.05427e-08,--,na
74.888,138.5,0.0,4.05257e-08,--,na
74.888,138.75,0.0,4.04464e-08,--,na
74.888,139.0,0.0,4.11079e-08,--,na
74.888,139.25,0.0,4.10893e-08,--,na
74.888,139.5,0.0,4.120385e-08,--,na
74.888,139.75,0.0,3.95251e-08,--,na
74.888,140.0,0.0,4.23357e-08,--,na
74.888,140.25,0.0,4.04827e-08,--,na
74.888,140.5,0.0,4.43352e-08,--,na
74.888,140.75,0.0,4.1235600000000004e-08,--,na
74.888,141.0,0.0,4.24421e-08,--,na
74.888,141.25,0.0,4.13633e-08,--,na
74.888,141.5,0.0,4.27488e-08,--,na
74.888,141.75,0.0,4.115865e-08,--,na
74.888,142.0,0.0,4.0932199999999996e-08,--,na
74.888,142.25,0.0,4.07975e-08,--,na
74.888,142.5,0.0,4.15207e-08,--,na
74.888,142.75,0.0,4.1464e-08,--,na
74.888,143.0,0.0,4.01671e-08,--,na
74.888,143.25,0.0,4.10841e-08,--,na
74.888,143.5,0.0,4.115565e-08,--,na
74.888,143.75,0.0,4.137675e-08,--,na
74.888,144.0,0.0,4.04556e-08,--,na
74.888,144.25,0.0,4.13127e-08,--,na
74.888,144.5,0.0,4.00617e-08,--,na
74.888,144.75,0.0,4.038815e-08,--,na
74.888,145.0,0.0,4.00872e-08,--,na
74.888,145.25,0.0,4.18179e-08,--,na
74.888,145.5,0.0,4.1679450000000003e-08,--,na
74.888,145.75,0.0,4.332655e-08,--,na
74.888,146.0,0.0,4.20808e-08,--,na
74.888,146.25,0.0,3.9959999999999995e-08,--,na
74.888,146.5,0.0,4.05433e-08,--,na
74.888,146.75,0.0,4.0274200000000005e-08,--,na
74.888,147.0,0.0,3.91989e-08,--,na
74.888,147.25,0.0,4.0508149999999996e-08,--,na
74.888,147.5,0.0,3.94967e-08,--,na
74.888,147.75,0.0,4.0138199999999996e-08,--,na
74.888,148.0,0.0,4.09243e-08,--,na
74.888,148.25,0.0,4.04454e-08,--,na
74.888,148.5,0.0,3.49571e-08,--,na
74.888,148.75,0.0,3.96254e-08,--,na
74.888,149.0,0.0,4.04271e-08,--,na
74.888,149.25,0.0,3.96506e-08,--,na
74.888,149.5,0.0,3.89069e-08,--,na
74.888,149.75,0.0,3.93395e-08,--,na
74.888,150.0,0.0,3.9075e-08,--,na
74.888,150.25,0.0,3.8305600000000004e-08,--,na
74.888,150.5,0.0,4.21409e-08,--,na
74.888,150.75,0.0,4.0177e-08,--,na
74.888,151.0,0.0,3.8545e-08,--,na
74.888,151.25,0.0,3.976685e-08,--,na
74.888,151.5,0.0,3.911925e-08,--,na
74.888,151.75,0.0,3.877855e-08,--,na
74.888,152.0,0.0,3.96008e-08,--,na
74.888,152.25,0.0,3.9358300000000004e-08,--,na
74.888,152.5,0.0,3.73083e-08,--,na
74.888,152.75,0.0,4.002605e-08,--,na
74.888,153.0,0.0,4.04347e-08,--,na
74.888,153.25,0.0,4.078875e-08,--,na
74.888,153.5,0.0,3.97984e-08,--,na
74.888,153.75,0.0,3.912475e-08,--,na
74.888,154.0,0.0,4.16868e-08,--,na
74.888,154.25,0.0,4.02188e-08,--,na
74.888,154.5,0.0,3.94543e-08,--,na
74.888,154.75,0.0,3.84527e-08,--,na
74.888,155.0,0.0,4.002335e-08,--,na
74.888,155.25,0.0,3.93955e-08,--,na
74.888,155.5,0.0,3.9820400000000004e-08,--,na
74.888,155.75,0.0,3.85634e-08,--,na
74.888,156.0,0.0,3.94754e-08,--,na
74.888,156.25,0.0,4.015355e-08,--,na
74.888,156.5,0.0,3.88298e-08,--,na
74.888,156.75,0.0,3.9922000000000005e-08,--,na
74.888,157.0,0.0,4.06556e-08,--,na
74.888,157.25,0.0,3.9751750000000004e-08,--,na
74.888,157.5,0.0,3.87269e-08,--,na
74.888,157.75,0.0,4.3386e-08,--,na
74.888,158.0,0.0,3.97867e-08,--,na
74.888,158.25,0.0,3.9021650000000005e-08,--,na
74.888,158.5,0.0,4.1374250000000004e-08,--,na
74.888,158.75,0.0,4.11822e-08,--,na
74.888,159.0,0.0,3.92385e-08,--,na
74.888,159.25,0.0,3.67687e-08,--,na
74.888,159.5,0.0,3.7741e-08,--,na
74.888,159.75,0.0,3.94364e-08,--,na
74.888,160.0,0.0,4.07832e-08,--,na
74.888,160.25,0.0,4.041795e-08,--,na
74.888,160.5,0.0,3.993425e-08,--,na
74.888,160.75,0.0,3.90234e-08,--,na
74.888,161.0,0.0,4.12994e-08,--,na
74.888,161.25,0.0,4.017145e-08,--,na
74.888,161.5,0.0,3.8754099999999996e-08,--,na
74.888,161.75,0.0,3.92176e-08,--,na
74.888,162.0,0.0,3.831605e-08,--,na
74.888,162.25,0.0,3.96245e-08,--,na
74.888,162.5,0.0,3.39131e-08,--,na
74.888,162.75,0.0,3.84492e-08,--,na
74.888,163.0,0.0,3.81882e-08,--,na
74.888,163.25,0.0,3.6149e-08,--,na
74.888,163.5,0.0,4.090335e-08,--,na
74.888,163.75,0.0,3.8119600000000005e-08,--,na
74.888,164.0,0.0,3.83192e-08,--,na
74.888,164.25,0.0,3.394575e-08,--,na
74.888,164.5,0.0,3.67873e-08,--,na
74.888,164.75,0.0,3.82599e-08,--,na
74.888,165.0,0.0,3.83319e-08,--,na
74.888,165.25,0.0,3.6644e-08,--,na
74.888,165.5,0.0,3.70563e-08,--,na
74.888,165.75,0.0,3.7462e-08,--,na
74.888,166.0,0.0,3.89738e-08,--,na
74.888,166.25,0.0,3.7695900000000003e-08,--,na
74.888,166.5,0.0,3.6288950000000005e-08,--,na
74.888,166.75,0.0,3.74039e-08,--,na
74.888,167.0,0.0,3.94424e-08,--,na
74.888,167.25,0.0,3.351375e-08,--,na
74.888,167.5,0.0,3.90207e-08,--,na
74.888,167.75,0.0,3.76931e-08,--,na
74.888,168.0,0.0,3.69369e-08,--,na
74.888,168.25,0.0,4.08027e-08,--,na
74.888,168.5,0.0,3.73419e-08,--,na
74.888,168.75,0.0,3.77045e-08,--,na
74.888,169.0,0.0,3.84143e-08,--,na
74.888,169.25,0.0,3.73755e-08,--,na
74.888,169.5,0.0,3.7271799999999994e-08,--,na
74.888,169.75,0.0,3.98773e-08,--,na
74.888,170.0,0.0,3.65584e-08,--,na
74.888,170.25,0.0,3.7346e-08,--,na
74.888,170.5,0.0,3.858795e-08,--,na
74.888,170.75,0.0,3.79022e-08,--,na
74.888,171.0,0.0,3.850025e-08,--,na
74.888,171.25,0.0,3.73533e-08,--,na
74.888,171.5,0.0,3.990455e-08,--,na
74.888,171.75,0.0,3.84682e-08,--,na
74.888,172.0,0.0,3.762695e-08,--,na
74.888,172.25,0.0,3.84795e-08,--,na
74.888,172.5,0.0,3.84253e-08,--,na
74.888,172.75,0.0,3.8161550000000003e-08,--,na
74.888,173.0,0.0,3.70914e-08,--,na
74.888,173.25,0.0,3.7762099999999996e-08,--,na
74.888,173.5,0.0,3.8645e-08,--,na
74.888,173.75,0.0,3.91828e-08,--,na
74.888,174.0,0.0,3.838495e-08,--,na
74.888,174.25,0.0,3.755855e-08,--,na
74.888,174.5,0.0,3.35721e-08,--,na
74.888,174.75,0.0,3.62052e-08,--,na
74.888,175.0,0.0,3.680385e-08,--,na
74.888,175.25,0.0,3.958365e-08,--,na
74.888,175.5,0.0,3.7169149999999995e-08,--,na
74.888,175.75,0.0,3.33718e-08,--,na
74.888,176.0,0.0,3.66552e-08,--,na
74.888,176.25,0.0,3.773665e-08,--,na
74.888,176.5,0.0,3.631885e-08,--,na
74.888,176.75,0.0,3.58752e-08,--,na
74.888,177.0,0.0,3.72183e-08,--,na
