ECM File Output,,,,,
Filename (includes date): 2025-09-08-14-24-dic13a-177.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: redo for x axis alignment, 3 breaks,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 37.366277343749985,,,,,
Y Right: 113.18230078124994,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 29.103125000000002,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 36.30625,,,,,
X max Position (raw - not laser corrected): 898.6828125000001,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
77.366,375.75,0.0,2.9214e-08,--,na
77.366,376.0,0.0,3.007275e-08,--,na
77.366,376.25,0.0,3.03971e-08,--,na
77.366,376.5,0.0,2.99187e-08,--,na
77.366,376.75,0.0,3.04334e-08,--,na
77.366,377.0,0.0,2.940175e-08,--,na
77.366,377.25,0.0,2.99489e-08,--,na
77.366,377.5,0.0,2.980845e-08,--,na
77.366,377.75,0.0,3.03028e-08,--,na
77.366,378.0,0.0,2.983215e-08,--,na
77.366,378.25,0.0,2.98006e-08,--,na
77.366,378.5,0.0,2.97679e-08,--,na
77.366,378.75,0.0,3.01304e-08,--,na
77.366,379.0,0.0,2.976635e-08,--,na
77.366,379.25,0.0,2.962595e-08,--,na
77.366,379.5,0.0,3.012975e-08,--,na
77.366,379.75,0.0,2.94389e-08,--,na
77.366,380.0,0.0,2.96815e-08,--,na
77.366,380.25,0.0,2.992055e-08,--,na
77.366,380.5,0.0,2.9639599999999998e-08,--,na
77.366,380.75,0.0,2.97892e-08,--,na
77.366,381.0,0.0,3.05392e-08,--,na
77.366,381.25,0.0,3.0736949999999997e-08,--,na
77.366,381.5,0.0,2.980385e-08,--,na
77.366,381.75,0.0,3.06342e-08,--,na
77.366,382.0,0.0,3.033865e-08,--,na
77.366,382.25,0.0,3.0866350000000006e-08,--,na
77.366,382.5,0.0,3.05369e-08,--,na
77.366,382.75,0.0,3.05097e-08,--,na
77.366,383.0,0.0,3.129775e-08,--,na
77.366,383.25,0.0,3.07218e-08,--,na
77.366,383.5,0.0,3.121825e-08,--,na
77.366,383.75,0.0,3.06115e-08,--,na
77.366,384.0,0.0,3.1441e-08,--,na
77.366,384.25,0.0,3.28731e-08,--,na
77.366,384.5,0.0,3.1597e-08,--,na
77.366,384.75,0.0,3.247425e-08,--,na
77.366,385.0,0.0,3.158015e-08,--,na
77.366,385.25,0.0,3.19784e-08,--,na
77.366,385.5,0.0,3.30272e-08,--,na
77.366,385.75,0.0,3.27088e-08,--,na
77.366,386.0,0.0,3.276145e-08,--,na
77.366,386.25,0.0,3.3112e-08,--,na
77.366,386.5,0.0,3.28883e-08,--,na
77.366,386.75,0.0,3.292445e-08,--,na
77.366,387.0,0.0,3.4680949999999995e-08,--,na
77.366,387.25,0.0,3.36568e-08,--,na
77.366,387.5,0.0,3.34429e-08,--,na
77.366,387.75,0.0,3.48513e-08,--,na
77.366,388.0,0.0,3.4426299999999996e-08,--,na
77.366,388.25,0.0,3.5828200000000006e-08,--,na
77.366,388.5,0.0,3.56586e-08,--,na
77.366,388.75,0.0,3.540455e-08,--,na
77.366,389.0,0.0,3.38813e-08,--,na
77.366,389.25,0.0,3.5507650000000004e-08,--,na
77.366,389.5,0.0,3.44794e-08,--,na
77.366,389.75,0.0,3.4766849999999995e-08,--,na
77.366,390.0,0.0,3.4676e-08,--,na
77.366,390.25,0.0,3.48061e-08,--,na
77.366,390.5,0.0,3.46753e-08,--,na
77.366,390.75,0.0,3.48695e-08,--,na
77.366,391.0,0.0,3.542325e-08,--,na
77.366,391.25,0.0,3.5252500000000004e-08,--,na
77.366,391.5,0.0,3.502545e-08,--,na
77.366,391.75,0.0,3.52133e-08,--,na
77.366,392.0,0.0,3.38563e-08,--,na
77.366,392.25,0.0,3.5305750000000005e-08,--,na
77.366,392.5,0.0,3.45485e-08,--,na
77.366,392.75,0.0,3.459795e-08,--,na
77.366,393.0,0.0,3.4787700000000004e-08,--,na
77.366,393.25,0.0,3.389175e-08,--,na
77.366,393.5,0.0,3.41615e-08,--,na
77.366,393.75,0.0,3.445215e-08,--,na
77.366,394.0,0.0,3.4871050000000004e-08,--,na
77.366,394.25,0.0,3.42559e-08,--,na
77.366,394.5,0.0,3.51732e-08,--,na
77.366,394.75,0.0,3.396195e-08,--,na
77.366,395.0,0.0,3.38841e-08,--,na
77.366,395.25,0.0,3.3624750000000005e-08,--,na
77.366,395.5,0.0,3.39551e-08,--,na
77.366,395.75,0.0,3.34432e-08,--,na
77.366,396.0,0.0,3.4155099999999996e-08,--,na
77.366,396.25,0.0,3.3867050000000004e-08,--,na
77.366,396.5,0.0,3.29718e-08,--,na
77.366,396.75,0.0,3.3613e-08,--,na
77.366,397.0,0.0,3.21081e-08,--,na
77.366,397.25,0.0,3.3659250000000004e-08,--,na
77.366,397.5,0.0,3.31531e-08,--,na
77.366,397.75,0.0,3.38629e-08,--,na
77.366,398.0,0.0,3.352215e-08,--,na
77.366,398.25,0.0,3.34985e-08,--,na
77.366,398.5,0.0,3.29289e-08,--,na
77.366,398.75,0.0,3.3658900000000005e-08,--,na
77.366,399.0,0.0,3.24984e-08,--,na
77.366,399.25,0.0,3.32815e-08,--,na
77.366,399.5,0.0,3.3125800000000004e-08,--,na
77.366,399.75,0.0,3.435e-08,--,na
77.366,400.0,0.0,3.35242e-08,--,na
77.366,400.25,0.0,3.34354e-08,--,na
77.366,400.5,0.0,3.31301e-08,--,na
77.366,400.75,0.0,3.325995e-08,--,na
77.366,401.0,0.0,3.2167899999999995e-08,--,na
77.366,401.25,0.0,3.3620649999999995e-08,--,na
77.366,401.5,0.0,3.29218e-08,--,na
77.366,401.75,0.0,3.293375e-08,--,na
77.366,402.0,0.0,3.28615e-08,--,na
77.366,402.25,0.0,3.2917249999999997e-08,--,na
77.366,402.5,0.0,3.2660650000000005e-08,--,na
77.366,402.75,0.0,3.27215e-08,--,na
77.366,403.0,0.0,3.23746e-08,--,na
77.366,403.25,0.0,3.25664e-08,--,na
77.366,403.5,0.0,3.30062e-08,--,na
77.366,403.75,0.0,3.2286150000000004e-08,--,na
77.366,404.0,0.0,3.28102e-08,--,na
77.366,404.25,0.0,3.22861e-08,--,na
77.366,404.5,0.0,3.24191e-08,--,na
77.366,404.75,0.0,3.26323e-08,--,na
77.366,405.0,0.0,3.21172e-08,--,na
77.366,405.25,0.0,3.2139e-08,--,na
77.366,405.5,0.0,3.197765e-08,--,na
77.366,405.75,0.0,3.19477e-08,--,na
77.366,406.0,0.0,3.21054e-08,--,na
77.366,406.25,0.0,3.26329e-08,--,na
77.366,406.5,0.0,3.19551e-08,--,na
77.366,406.75,0.0,3.1613350000000006e-08,--,na
77.366,407.0,0.0,3.1592699999999994e-08,--,na
77.366,407.25,0.0,3.09557e-08,--,na
77.366,407.5,0.0,3.121365e-08,--,na
77.366,407.75,0.0,3.08086e-08,--,na
77.366,408.0,0.0,3.1575e-08,--,na
77.366,408.25,0.0,3.03093e-08,--,na
77.366,408.5,0.0,3.13523e-08,--,na
77.366,408.75,0.0,3.03031e-08,--,na
77.366,409.0,0.0,3.0552900000000004e-08,--,na
77.366,409.25,0.0,3.10208e-08,--,na
77.366,409.5,0.0,2.985955e-08,--,na
77.366,409.75,0.0,3.04289e-08,--,na
77.366,410.0,0.0,3.0319400000000003e-08,--,na
77.366,410.25,0.0,3.11577e-08,--,na
77.366,410.5,0.0,3.043805e-08,--,na
77.366,410.75,0.0,2.99894e-08,--,na
77.366,411.0,0.0,3.0563e-08,--,na
77.366,411.25,0.0,2.97545e-08,--,na
77.366,411.5,0.0,2.9892399999999996e-08,--,na
77.366,411.75,0.0,2.97701e-08,--,na
77.366,412.0,0.0,2.95486e-08,--,na
77.366,412.25,0.0,3.01719e-08,--,na
77.366,412.5,0.0,2.97135e-08,--,na
77.366,412.75,0.0,2.931515e-08,--,na
77.366,413.0,0.0,2.875655e-08,--,na
77.366,413.25,0.0,2.87807e-08,--,na
77.366,413.5,0.0,2.940385e-08,--,na
77.366,413.75,0.0,2.81864e-08,--,na
77.366,414.0,0.0,2.933185e-08,--,na
77.366,414.25,0.0,2.9343e-08,--,na
77.366,414.5,0.0,2.8618349999999998e-08,--,na
77.366,414.75,0.0,2.92389e-08,--,na
77.366,415.0,0.0,2.878635e-08,--,na
77.366,415.25,0.0,2.86198e-08,--,na
77.366,415.5,0.0,2.909835e-08,--,na
77.366,415.75,0.0,2.94632e-08,--,na
77.366,416.0,0.0,2.93744e-08,--,na
77.366,416.25,0.0,2.99491e-08,--,na
77.366,416.5,0.0,3.0366999999999997e-08,--,na
77.366,416.75,0.0,2.95045e-08,--,na
77.366,417.0,0.0,2.95356e-08,--,na
77.366,417.25,0.0,2.94748e-08,--,na
77.366,417.5,0.0,2.6939299999999997e-08,--,na
77.366,417.75,0.0,3.08017e-08,--,na
77.366,418.0,0.0,2.991195e-08,--,na
77.366,418.25,0.0,3.10495e-08,--,na
77.366,418.5,0.0,3.0079e-08,--,na
77.366,418.75,0.0,3.1554799999999996e-08,--,na
77.366,419.0,0.0,2.98514e-08,--,na
77.366,419.25,0.0,3.08756e-08,--,na
77.366,419.5,0.0,2.99419e-08,--,na
77.366,419.75,0.0,2.989565e-08,--,na
77.366,420.0,0.0,3.075965e-08,--,na
77.366,420.25,0.0,3.08819e-08,--,na
77.366,420.5,0.0,3.16288e-08,--,na
77.366,420.75,0.0,3.16613e-08,--,na
77.366,421.0,0.0,3.17955e-08,--,na
77.366,421.25,0.0,3.16968e-08,--,na
77.366,421.5,0.0,3.167005e-08,--,na
77.366,421.75,0.0,3.37146e-08,--,na
77.366,422.0,0.0,3.142295e-08,--,na
77.366,422.25,0.0,3.277125e-08,--,na
77.366,422.5,0.0,3.25214e-08,--,na
77.366,422.75,0.0,3.280375e-08,--,na
77.366,423.0,0.0,3.3400849999999994e-08,--,na
77.366,423.25,0.0,3.39081e-08,--,na
77.366,423.5,0.0,3.371175e-08,--,na
77.366,423.75,0.0,3.33782e-08,--,na
77.366,424.0,0.0,3.44971e-08,--,na
77.366,424.25,0.0,3.4770899999999995e-08,--,na
77.366,424.5,0.0,3.504795e-08,--,na
77.366,424.75,0.0,3.49406e-08,--,na
77.366,425.0,0.0,3.547415e-08,--,na
77.366,425.25,0.0,3.62103e-08,--,na
77.366,425.5,0.0,3.65337e-08,--,na
77.366,425.75,0.0,3.60087e-08,--,na
77.366,426.0,0.0,3.67353e-08,--,na
77.366,426.25,0.0,3.7034450000000004e-08,--,na
77.366,426.5,0.0,3.62199e-08,--,na
77.366,426.75,0.0,3.7349e-08,--,na
77.366,427.0,0.0,3.7779400000000005e-08,--,na
77.366,427.25,0.0,3.81345e-08,--,na
77.366,427.5,0.0,3.766255e-08,--,na
77.366,427.75,0.0,3.736195e-08,--,na
77.366,428.0,0.0,3.79644e-08,--,na
77.366,428.25,0.0,3.82908e-08,--,na
77.366,428.5,0.0,3.8841250000000004e-08,--,na
77.366,428.75,0.0,3.8889699999999997e-08,--,na
77.366,429.0,0.0,3.92572e-08,--,na
77.366,429.25,0.0,3.94348e-08,--,na
77.366,429.5,0.0,4.0804549999999996e-08,--,na
77.366,429.75,0.0,4.0223650000000004e-08,--,na
77.366,430.0,0.0,3.97981e-08,--,na
77.366,430.25,0.0,4.00993e-08,--,na
77.366,430.5,0.0,4.04593e-08,--,na
77.366,430.75,0.0,4.05808e-08,--,na
77.366,431.0,0.0,4.15156e-08,--,na
77.366,431.25,0.0,4.075545e-08,--,na
77.366,431.5,0.0,4.09954e-08,--,na
77.366,431.75,0.0,4.075955e-08,--,na
77.366,432.0,0.0,4.02403e-08,--,na
77.366,432.25,0.0,3.97958e-08,--,na
77.366,432.5,0.0,4.12062e-08,--,na
77.366,432.75,0.0,4.165735e-08,--,na
77.366,433.0,0.0,4.12894e-08,--,na
77.366,433.25,0.0,4.11442e-08,--,na
77.366,433.5,0.0,4.22004e-08,--,na
77.366,433.75,0.0,4.084745e-08,--,na
77.366,434.0,0.0,4.18364e-08,--,na
77.366,434.25,0.0,4.166815e-08,--,na
77.366,434.5,0.0,4.193245e-08,--,na
77.366,434.75,0.0,4.18054e-08,--,na
77.366,435.0,0.0,4.13311e-08,--,na
77.366,435.25,0.0,4.31157e-08,--,na
77.366,435.5,0.0,4.1967149999999996e-08,--,na
77.366,435.75,0.0,4.23856e-08,--,na
77.366,436.0,0.0,4.22579e-08,--,na
77.366,436.25,0.0,4.367955e-08,--,na
77.366,436.5,0.0,4.188865e-08,--,na
77.366,436.75,0.0,4.31031e-08,--,na
77.366,437.0,0.0,4.3594e-08,--,na
77.366,437.25,0.0,4.26825e-08,--,na
77.366,437.5,0.0,4.228585e-08,--,na
77.366,437.75,0.0,4.284365e-08,--,na
77.366,438.0,0.0,4.32216e-08,--,na
77.366,438.25,0.0,4.3846e-08,--,na
77.366,438.5,0.0,4.2873249999999996e-08,--,na
77.366,438.75,0.0,4.312155e-08,--,na
77.366,439.0,0.0,4.40856e-08,--,na
77.366,439.25,0.0,4.356905e-08,--,na
77.366,439.5,0.0,4.57123e-08,--,na
77.366,439.75,0.0,4.39161e-08,--,na
77.366,440.0,0.0,4.44405e-08,--,na
77.366,440.25,0.0,4.41723e-08,--,na
77.366,440.5,0.0,4.50185e-08,--,na
77.366,440.75,0.0,4.469945e-08,--,na
77.366,441.0,0.0,4.47034e-08,--,na
77.366,441.25,0.0,4.4651700000000005e-08,--,na
77.366,441.5,0.0,4.48126e-08,--,na
77.366,441.75,0.0,4.54336e-08,--,na
77.366,442.0,0.0,4.470715e-08,--,na
77.366,442.25,0.0,4.55841e-08,--,na
77.366,442.5,0.0,4.5131849999999995e-08,--,na
77.366,442.75,0.0,4.481835e-08,--,na
77.366,443.0,0.0,4.40621e-08,--,na
77.366,443.25,0.0,4.4765850000000004e-08,--,na
77.366,443.5,0.0,4.51805e-08,--,na
77.366,443.75,0.0,4.56612e-08,--,na
77.366,444.0,0.0,4.5042899999999996e-08,--,na
77.366,444.25,0.0,4.49987e-08,--,na
77.366,444.5,0.0,4.4415000000000004e-08,--,na
77.366,444.75,0.0,4.4857e-08,--,na
77.366,445.0,0.0,4.48108e-08,--,na
77.366,445.25,0.0,4.416415e-08,--,na
77.366,445.5,0.0,4.37534e-08,--,na
77.366,445.75,0.0,4.45052e-08,--,na
77.366,446.0,0.0,4.4228099999999996e-08,--,na
77.366,446.25,0.0,4.441335e-08,--,na
77.366,446.5,0.0,4.38193e-08,--,na
77.366,446.75,0.0,4.34701e-08,--,na
77.366,447.0,0.0,4.30441e-08,--,na
77.366,447.25,0.0,4.4040099999999995e-08,--,na
77.366,447.5,0.0,4.251945e-08,--,na
77.366,447.75,0.0,4.46664e-08,--,na
77.366,448.0,0.0,4.28201e-08,--,na
77.366,448.25,0.0,4.068325e-08,--,na
77.366,448.5,0.0,4.241735e-08,--,na
77.366,448.75,0.0,4.20484e-08,--,na
77.366,449.0,0.0,4.313085e-08,--,na
77.366,449.25,0.0,4.20098e-08,--,na
77.366,449.5,0.0,4.00631e-08,--,na
77.366,449.75,0.0,4.15508e-08,--,na
77.366,450.0,0.0,4.16413e-08,--,na
77.366,450.25,0.0,4.14487e-08,--,na
77.366,450.5,0.0,4.1440700000000004e-08,--,na
77.366,450.75,0.0,4.15132e-08,--,na
77.366,451.0,0.0,4.161225e-08,--,na
77.366,451.25,0.0,4.090705e-08,--,na
77.366,451.5,0.0,4.0503150000000004e-08,--,na
77.366,451.75,0.0,4.1674e-08,--,na
77.366,452.0,0.0,3.99925e-08,--,na
77.366,452.25,0.0,3.93558e-08,--,na
77.366,452.5,0.0,3.86622e-08,--,na
77.366,452.75,0.0,3.94584e-08,--,na
77.366,453.0,0.0,3.99324e-08,--,na
77.366,453.25,0.0,3.9551849999999994e-08,--,na
77.366,453.5,0.0,3.87455e-08,--,na
77.366,453.75,0.0,4.07521e-08,--,na
77.366,454.0,0.0,4.00291e-08,--,na
77.366,454.25,0.0,3.81742e-08,--,na
77.366,454.5,0.0,3.72334e-08,--,na
77.366,454.75,0.0,3.81068e-08,--,na
77.366,455.0,0.0,3.8619750000000004e-08,--,na
77.366,455.25,0.0,3.74982e-08,--,na
77.366,455.5,0.0,3.793385e-08,--,na
77.366,455.75,0.0,3.77992e-08,--,na
77.366,456.0,0.0,3.69513e-08,--,na
77.366,456.25,0.0,3.69396e-08,--,na
77.366,456.5,0.0,3.69335e-08,--,na
77.366,456.75,0.0,3.8454e-08,--,na
77.366,457.0,0.0,3.6489449999999995e-08,--,na
77.366,457.25,0.0,3.7927200000000004e-08,--,na
77.366,457.5,0.0,3.6395150000000004e-08,--,na
77.366,457.75,0.0,3.77312e-08,--,na
77.366,458.0,0.0,3.601775e-08,--,na
77.366,458.25,0.0,3.62655e-08,--,na
77.366,458.5,0.0,3.5982699999999996e-08,--,na
77.366,458.75,0.0,3.58658e-08,--,na
77.366,459.0,0.0,3.739425e-08,--,na
77.366,459.25,0.0,3.64852e-08,--,na
77.366,459.5,0.0,3.520085e-08,--,na
77.366,459.75,0.0,3.65946e-08,--,na
77.366,460.0,0.0,3.6120400000000004e-08,--,na
77.366,460.25,0.0,3.6869250000000004e-08,--,na
77.366,460.5,0.0,3.58271e-08,--,na
77.366,460.75,0.0,3.600765e-08,--,na
77.366,461.0,0.0,3.5624e-08,--,na
77.366,461.25,0.0,3.55068e-08,--,na
77.366,461.5,0.0,3.58912e-08,--,na
77.366,461.75,0.0,3.73915e-08,--,na
77.366,462.0,0.0,3.62979e-08,--,na
77.366,462.25,0.0,3.673695e-08,--,na
77.366,462.5,0.0,3.91885e-08,--,na
77.366,462.75,0.0,3.8019850000000004e-08,--,na
77.366,463.0,0.0,3.73989e-08,--,na
77.366,463.25,0.0,3.6952549999999996e-08,--,na
77.366,463.5,0.0,3.79413e-08,--,na
77.366,463.75,0.0,3.7311400000000004e-08,--,na
77.366,464.0,0.0,3.888375e-08,--,na
77.366,464.25,0.0,3.89514e-08,--,na
77.366,464.5,0.0,3.85092e-08,--,na
77.366,464.75,0.0,3.967865e-08,--,na
77.366,465.0,0.0,4.0047e-08,--,na
77.366,465.25,0.0,4.041525e-08,--,na
77.366,465.5,0.0,3.91948e-08,--,na
77.366,465.75,0.0,4.2025e-08,--,na
77.366,466.0,0.0,3.9075699999999996e-08,--,na
77.366,466.25,0.0,4.0700049999999997e-08,--,na
77.366,466.5,0.0,4.09892e-08,--,na
77.366,466.75,0.0,4.025235e-08,--,na
77.366,467.0,0.0,4.07247e-08,--,na
77.366,467.25,0.0,4.0245e-08,--,na
77.366,467.5,0.0,4.0001e-08,--,na
77.366,467.75,0.0,4.188535e-08,--,na
77.366,468.0,0.0,4.25064e-08,--,na
77.366,468.25,0.0,4.06852e-08,--,na
77.366,468.5,0.0,4.2563e-08,--,na
77.366,468.75,0.0,4.1424800000000004e-08,--,na
77.366,469.0,0.0,4.26314e-08,--,na
77.366,469.25,0.0,4.2525e-08,--,na
77.366,469.5,0.0,4.23241e-08,--,na
77.366,469.75,0.0,4.250125e-08,--,na
77.366,470.0,0.0,4.25001e-08,--,na
77.366,470.25,0.0,4.41123e-08,--,na
77.366,470.5,0.0,4.18898e-08,--,na
77.366,470.75,0.0,4.21837e-08,--,na
77.366,471.0,0.0,4.09125e-08,--,na
77.366,471.25,0.0,4.26556e-08,--,na
77.366,471.5,0.0,4.15741e-08,--,na
77.366,471.75,0.0,4.0579849999999995e-08,--,na
77.366,472.0,0.0,4.1789099999999997e-08,--,na
77.366,472.25,0.0,4.141325e-08,--,na
77.366,472.5,0.0,3.97153e-08,--,na
77.366,472.75,0.0,4.103955e-08,--,na
77.366,473.0,0.0,3.924405e-08,--,na
77.366,473.25,0.0,3.94075e-08,--,na
77.366,473.5,0.0,4.040625e-08,--,na
77.366,473.75,0.0,3.81936e-08,--,na
77.366,474.0,0.0,3.941255e-08,--,na
77.366,474.25,0.0,3.970195e-08,--,na
77.366,474.5,0.0,3.76777e-08,--,na
77.366,474.75,0.0,3.87625e-08,--,na
77.366,475.0,0.0,3.686305e-08,--,na
77.366,475.25,0.0,3.743745e-08,--,na
77.366,475.5,0.0,3.65304e-08,--,na
77.366,475.75,0.0,3.60494e-08,--,na
77.366,476.0,0.0,3.832935e-08,--,na
77.366,476.25,0.0,3.596035e-08,--,na
77.366,476.5,0.0,3.67064e-08,--,na
77.366,476.75,0.0,3.59649e-08,--,na
77.366,477.0,0.0,3.572325e-08,--,na
77.366,477.25,0.0,3.22409e-08,--,na
77.366,477.5,0.0,3.5649e-08,--,na
77.366,477.75,0.0,3.565145e-08,--,na
77.366,478.0,0.0,3.46126e-08,--,na
77.366,478.25,0.0,3.499685e-08,--,na
77.366,478.5,0.0,3.610485e-08,--,na
77.366,478.75,0.0,3.37162e-08,--,na
77.366,479.0,0.0,3.26241e-08,--,na
77.366,479.25,0.0,3.4366649999999994e-08,--,na
77.366,479.5,0.0,3.39001e-08,--,na
77.366,479.75,0.0,3.45109e-08,--,na
77.366,480.0,0.0,3.376855e-08,--,na
77.366,480.25,0.0,3.43211e-08,--,na
77.366,480.5,0.0,3.47405e-08,--,na
77.366,480.75,0.0,3.37606e-08,--,na
77.366,481.0,0.0,3.5597250000000005e-08,--,na
77.366,481.25,0.0,3.53709e-08,--,na
77.366,481.5,0.0,3.45452e-08,--,na
77.366,481.75,0.0,3.36693e-08,--,na
77.366,482.0,0.0,3.3993299999999995e-08,--,na
77.366,482.25,0.0,3.38753e-08,--,na
77.366,482.5,0.0,3.48712e-08,--,na
77.366,482.75,0.0,3.538025e-08,--,na
77.366,483.0,0.0,3.59355e-08,--,na
77.366,483.25,0.0,3.71143e-08,--,na
77.366,483.5,0.0,3.63236e-08,--,na
77.366,483.75,0.0,4.07327e-08,--,na
77.366,484.0,0.0,3.59288e-08,--,na
77.366,484.25,0.0,3.65472e-08,--,na
77.366,484.5,0.0,3.62549e-08,--,na
77.366,484.75,0.0,3.637205e-08,--,na
77.366,485.0,0.0,3.70034e-08,--,na
77.366,485.25,0.0,3.7291e-08,--,na
77.366,485.5,0.0,3.918445e-08,--,na
77.366,485.75,0.0,3.77795e-08,--,na
77.366,486.0,0.0,3.69755e-08,--,na
77.366,486.25,0.0,3.66759e-08,--,na
77.366,486.5,0.0,3.842505e-08,--,na
77.366,486.75,0.0,3.92862e-08,--,na
77.366,487.0,0.0,3.924165e-08,--,na
77.366,487.25,0.0,3.95414e-08,--,na
77.366,487.5,0.0,3.95606e-08,--,na
77.366,487.75,0.0,4.01755e-08,--,na
77.366,488.0,0.0,4.0941e-08,--,na
77.366,488.25,0.0,4.193615e-08,--,na
77.366,488.5,0.0,4.311805e-08,--,na
77.366,488.75,0.0,4.18155e-08,--,na
77.366,489.0,0.0,4.18604e-08,--,na
77.366,489.25,0.0,4.23037e-08,--,na
77.366,489.5,0.0,4.33691e-08,--,na
77.366,489.75,0.0,4.34485e-08,--,na
77.366,490.0,0.0,4.1964099999999997e-08,--,na
77.366,490.25,0.0,4.37478e-08,--,na
77.366,490.5,0.0,4.4523550000000004e-08,--,na
77.366,490.75,0.0,4.3861e-08,--,na
77.366,491.0,0.0,4.38045e-08,--,na
77.366,491.25,0.0,4.41972e-08,--,na
77.366,491.5,0.0,4.45923e-08,--,na
77.366,491.75,0.0,4.3324250000000005e-08,--,na
77.366,492.0,0.0,4.481355e-08,--,na
77.366,492.25,0.0,4.51285e-08,--,na
77.366,492.5,0.0,4.544595e-08,--,na
77.366,492.75,0.0,4.6407600000000006e-08,--,na
77.366,493.0,0.0,4.549145e-08,--,na
77.366,493.25,0.0,4.52628e-08,--,na
77.366,493.5,0.0,4.65052e-08,--,na
77.366,493.75,0.0,4.76735e-08,--,na
77.366,494.0,0.0,4.586545e-08,--,na
77.366,494.25,0.0,5.2585e-08,--,na
77.366,494.5,0.0,4.695245e-08,--,na
77.366,494.75,0.0,4.7762300000000004e-08,--,na
77.366,495.0,0.0,4.709365e-08,--,na
77.366,495.25,0.0,4.90538e-08,--,na
77.366,495.5,0.0,4.7174349999999995e-08,--,na
77.366,495.75,0.0,4.85545e-08,--,na
77.366,496.0,0.0,4.74151e-08,--,na
77.366,496.25,0.0,4.78803e-08,--,na
77.366,496.5,0.0,4.79266e-08,--,na
77.366,496.75,0.0,4.7245750000000005e-08,--,na
77.366,497.0,0.0,4.624095e-08,--,na
77.366,497.25,0.0,4.87626e-08,--,na
77.366,497.5,0.0,4.686305e-08,--,na
77.366,497.75,0.0,4.71192e-08,--,na
77.366,498.0,0.0,4.700365e-08,--,na
77.366,498.25,0.0,4.73227e-08,--,na
77.366,498.5,0.0,4.5011e-08,--,na
77.366,498.75,0.0,4.83833e-08,--,na
77.366,499.0,0.0,4.68831e-08,--,na
77.366,499.25,0.0,4.46794e-08,--,na
77.366,499.5,0.0,4.6113750000000005e-08,--,na
77.366,499.75,0.0,4.4648500000000004e-08,--,na
77.366,500.0,0.0,4.41685e-08,--,na
77.366,500.25,0.0,4.61321e-08,--,na
77.366,500.5,0.0,4.482305e-08,--,na
77.366,500.75,0.0,4.51452e-08,--,na
77.366,501.0,0.0,4.55981e-08,--,na
77.366,501.25,0.0,4.47625e-08,--,na
77.366,501.5,0.0,4.461845e-08,--,na
77.366,501.75,0.0,4.5713649999999996e-08,--,na
77.366,502.0,0.0,4.41392e-08,--,na
77.366,502.25,0.0,4.4080200000000006e-08,--,na
77.366,502.5,0.0,4.41882e-08,--,na
77.366,502.75,0.0,4.28766e-08,--,na
77.366,503.0,0.0,3.904375e-08,--,na
77.366,503.25,0.0,4.422005e-08,--,na
77.366,503.5,0.0,4.41063e-08,--,na
77.366,503.75,0.0,4.42355e-08,--,na
77.366,504.0,0.0,4.3192149999999995e-08,--,na
77.366,504.25,0.0,4.01273e-08,--,na
77.366,504.5,0.0,4.4120399999999996e-08,--,na
77.366,504.75,0.0,4.15498e-08,--,na
77.366,505.0,0.0,4.0423e-08,--,na
77.366,505.25,0.0,4.125245e-08,--,na
77.366,505.5,0.0,4.0571100000000005e-08,--,na
77.366,505.75,0.0,4.30448e-08,--,na
77.366,506.0,0.0,4.184485e-08,--,na
77.366,506.25,0.0,4.16486e-08,--,na
77.366,506.5,0.0,4.1274500000000003e-08,--,na
77.366,506.75,0.0,4.0752499999999994e-08,--,na
77.366,507.0,0.0,4.12668e-08,--,na
77.366,507.25,0.0,4.081635e-08,--,na
77.366,507.5,0.0,4.050175e-08,--,na
77.366,507.75,0.0,3.9675e-08,--,na
77.366,508.0,0.0,4.01272e-08,--,na
77.366,508.25,0.0,4.033175e-08,--,na
77.366,508.5,0.0,3.94561e-08,--,na
77.366,508.75,0.0,3.91716e-08,--,na
77.366,509.0,0.0,3.92779e-08,--,na
77.366,509.25,0.0,3.838945e-08,--,na
77.366,509.5,0.0,3.875405e-08,--,na
77.366,509.75,0.0,3.813595e-08,--,na
77.366,510.0,0.0,3.75566e-08,--,na
77.366,510.25,0.0,3.8181650000000005e-08,--,na
77.366,510.5,0.0,3.84969e-08,--,na
77.366,510.75,0.0,3.77898e-08,--,na
77.366,511.0,0.0,3.6505349999999994e-08,--,na
77.366,511.25,0.0,3.705955e-08,--,na
77.366,511.5,0.0,3.90061e-08,--,na
77.366,511.75,0.0,3.704715e-08,--,na
77.366,512.0,0.0,3.683855e-08,--,na
77.366,512.25,0.0,3.66695e-08,--,na
77.366,512.5,0.0,3.48444e-08,--,na
77.366,512.75,0.0,3.6730199999999996e-08,--,na
